id,key,value,type
276341390,building,apartments,regular
276341390,start_date,1896,regular
276341390,date,2014-03-24,source
276341393,source,BAG,regular
276341393,bag,363100012158369,ref
276341393,building,apartments,regular
276341393,start_date,1882,regular
276341393,date,2014-03-24,source
276341398,source,BAG,regular
276341398,bag,363100012121169,ref
276341398,building,apartments,regular
276341398,start_date,1894,regular
276341398,date,2014-03-24,source
276341412,source,BAG,regular
276341412,bag,363100012143555,ref
276341412,building,apartments,regular
276341412,start_date,1911,regular
276341412,date,2014-03-24,source
276341415,source,BAG,regular
276341415,bag,363100012158201,ref
276341415,building,apartments,regular
276341415,start_date,1886,regular
276341415,date,2014-03-24,source
276341421,source,BAG,regular
276341421,bag,363100012160865,ref
276341421,building,apartments,regular
276341421,start_date,1887,regular
276341421,date,2014-03-24,source
276341424,source,BAG,regular
276341424,bag,363100012138573,ref
276341424,building,apartments,regular
276341424,start_date,1911,regular
276341424,date,2014-03-24,source
276341428,source,BAG,regular
276341428,bag,363100012085716,ref
276341428,building,apartments,regular
276341428,start_date,1914,regular
276341428,date,2014-03-24,source
276341430,source,BAG,regular
276341430,bag,363100012089574,ref
276341430,building,apartments,regular
276341430,start_date,1911,regular
276341430,date,2014-03-24,source
276341433,source,BAG,regular
276341433,bag,363100012103255,ref
276341433,building,apartments,regular
276341433,start_date,1911,regular
276341433,date,2014-03-24,source
276341439,source,BAG,regular
276341439,bag,363100012140894,ref
276341439,building,apartments,regular
276341439,start_date,1911,regular
276341439,date,2014-03-24,source
276341451,source,BAG,regular
276341451,bag,363100012156798,ref
276341451,building,apartments,regular
276341451,start_date,1890,regular
276341451,date,2014-03-24,source
276341457,source,BAG,regular
276341457,bag,363100012108123,ref
276341457,building,apartments,regular
276341457,start_date,1911,regular
276341457,date,2014-03-24,source
276341466,source,BAG,regular
276341466,bag,363100012137990,ref
276341466,building,apartments,regular
276341466,start_date,2006,regular
276341466,date,2014-03-24,source
276341472,source,BAG,regular
276341472,bag,363100012157820,ref
276341472,building,apartments,regular
276341472,start_date,1882,regular
276341472,date,2014-03-24,source
276341493,source,BAG,regular
276341493,bag,363100012154357,ref
276341493,building,yes,regular
276341493,start_date,1896,regular
276341493,date,2014-03-24,source
276341496,source,BAG,regular
276341496,bag,363100012133376,ref
276341496,building,apartments,regular
276341496,start_date,1914,regular
276341496,date,2014-03-24,source
276341498,source,BAG,regular
276341498,bag,363100012164762,ref
276341498,building,apartments,regular
276341498,start_date,1896,regular
276341498,date,2014-03-24,source
276341505,source,BAG,regular
276341505,bag,363100012095444,ref
276341505,building,apartments,regular
276341505,start_date,1914,regular
276341505,date,2014-03-24,source
276341508,source,BAG,regular
276341508,bag,363100012161528,ref
276341508,building,apartments,regular
276341508,start_date,1885,regular
276341508,date,2014-03-24,source
276341513,source,BAG,regular
276341513,bag,363100012093357,ref
276341513,building,apartments,regular
276341513,start_date,1908,regular
276341513,date,2014-03-24,source
276341521,source,BAG,regular
276341521,bag,363100012097881,ref
276341521,building,apartments,regular
276341521,start_date,1914,regular
276341521,date,2014-03-24,source
276341539,source,BAG,regular
276341539,bag,363100012153416,ref
276341539,building,apartments,regular
276341539,start_date,1895,regular
276341539,date,2014-03-24,source
276341549,source,BAG,regular
276341549,bag,363100012161891,ref
276341549,building,apartments,regular
276341549,start_date,1885,regular
276341549,date,2014-03-24,source
276341552,source,BAG,regular
276341552,bag,363100012166065,ref
276341552,building,apartments,regular
276341552,start_date,1890,regular
276341552,date,2014-03-24,source
276341570,source,BAG,regular
276341570,bag,363100012152451,ref
276341570,building,yes,regular
276341570,start_date,1901,regular
276341570,date,2014-03-24,source
276341581,source,BAG,regular
276341581,bag,363100012162314,ref
276341581,building,yes,regular
276341581,start_date,1895,regular
276341581,date,2014-03-24,source
276341606,source,BAG,regular
276341606,bag,363100012124619,ref
276341606,building,apartments,regular
276341606,start_date,1983,regular
276341606,date,2014-03-24,source
276341612,source,BAG,regular
276341612,bag,363100012236600,ref
276341612,building,yes,regular
276341612,start_date,1883,regular
276341612,date,2014-03-24,source
276341617,source,BAG,regular
276341617,bag,363100012157739,ref
276341617,building,apartments,regular
276341617,start_date,1885,regular
276341617,date,2014-03-24,source
276341620,source,BAG,regular
276341620,bag,363100012154043,ref
276341620,building,apartments,regular
276341620,start_date,1913,regular
276341620,date,2014-03-24,source
276341673,source,BAG,regular
276341673,bag,363100012236341,ref
276341673,building,apartments,regular
276341673,start_date,1882,regular
276341673,date,2014-03-24,source
276341706,source,BAG,regular
276341706,bag,363100012149784,ref
276341706,building,apartments,regular
276341706,start_date,1988,regular
276341706,date,2014-03-24,source
276341711,source,BAG,regular
276341711,bag,363100012103125,ref
276341711,building,apartments,regular
276341711,start_date,1923,regular
276341711,date,2014-03-24,source
276341740,source,BAG,regular
276341740,bag,363100012079642,ref
276341740,building,apartments,regular
276341740,start_date,1908,regular
276341740,date,2014-03-24,source
276341767,source,BAG,regular
276341767,bag,363100012097523,ref
276341767,building,apartments,regular
276341767,start_date,1911,regular
276341767,date,2014-03-24,source
276341774,source,BAG,regular
276341774,bag,363100012166052,ref
276341774,building,apartments,regular
276341774,start_date,1884,regular
276341774,date,2014-03-24,source
276341782,source,BAG,regular
276341782,bag,363100012233426,ref
276341782,building,apartments,regular
276341782,start_date,1915,regular
276341782,date,2014-03-24,source
276341790,source,BAG,regular
276341790,bag,363100012159012,ref
276341790,building,apartments,regular
276341790,start_date,1896,regular
276341790,date,2014-03-24,source
276341794,source,BAG,regular
276341794,bag,363100012233554,ref
276341794,building,apartments,regular
276341794,start_date,1915,regular
276341794,date,2014-03-24,source
276341797,source,BAG,regular
276341797,bag,363100012130589,ref
276341797,building,apartments,regular
276341797,start_date,1914,regular
276341797,date,2014-03-24,source
276341810,source,BAG,regular
276341810,bag,363100012158160,ref
276341810,building,apartments,regular
276341810,start_date,1983,regular
276341810,date,2014-03-24,source
276341817,source,BAG,regular
276341817,bag,363100012154994,ref
276341817,building,apartments,regular
276341817,start_date,1912,regular
276341817,date,2014-03-24,source
276341819,source,BAG,regular
276341819,bag,363100012095141,ref
276341819,building,apartments,regular
276341819,start_date,1923,regular
276341819,date,2014-03-24,source
276341830,source,BAG,regular
276341830,bag,363100012209442,ref
276341830,building,yes,regular
276341830,start_date,1901,regular
276341830,date,2014-03-24,source
276341834,source,BAG,regular
276341834,bag,363100012155718,ref
276341834,building,apartments,regular
276341834,start_date,1894,regular
276341834,date,2014-03-24,source
276341837,source,BAG,regular
276341837,bag,363100012159648,ref
276341837,building,apartments,regular
276341837,start_date,1890,regular
276341837,date,2014-03-24,source
276341841,source,BAG,regular
276341841,bag,363100012131801,ref
276341841,building,apartments,regular
276341841,start_date,1996,regular
276341841,date,2014-03-24,source
276341844,source,BAG,regular
276341844,bag,363100012237224,ref
276341844,building,apartments,regular
276341844,start_date,1883,regular
276341844,date,2014-03-24,source
276341847,source,BAG,regular
276341847,bag,363100012115212,ref
276341847,building,apartments,regular
276341847,start_date,1911,regular
276341847,date,2014-03-24,source
276341850,source,BAG,regular
276341850,bag,363100012117578,ref
276341850,building,apartments,regular
276341850,start_date,1909,regular
276341850,date,2014-03-24,source
276341861,source,BAG,regular
276341861,bag,363100012164577,ref
276341861,building,apartments,regular
276341861,start_date,1885,regular
276341861,date,2014-03-24,source
276341865,source,BAG,regular
276341865,bag,363100012116797,ref
276341865,building,apartments,regular
276341865,start_date,1908,regular
276341865,date,2014-03-24,source
276341872,source,BAG,regular
276341872,bag,363100012147221,ref
276341872,building,yes,regular
276341872,start_date,1912,regular
276341872,date,2014-03-24,source
276341876,source,BAG,regular
276341876,bag,363100012068118,ref
276341876,building,apartments,regular
276341876,start_date,1988,regular
276341876,date,2014-03-24,source
276341907,source,BAG,regular
276341907,bag,363100012237319,ref
276341907,building,apartments,regular
276341907,start_date,1915,regular
276341907,date,2014-03-24,source
276341917,source,BAG,regular
276341917,bag,363100012110547,ref
276341917,building,apartments,regular
276341917,start_date,1908,regular
276341917,date,2014-03-24,source
276341923,source,BAG,regular
276341923,bag,363100012097986,ref
276341923,building,apartments,regular
276341923,start_date,1908,regular
276341923,date,2014-03-24,source
276341932,source,BAG,regular
276341932,bag,363100012091519,ref
276341932,building,apartments,regular
276341932,start_date,1908,regular
276341932,date,2014-03-24,source
276341946,source,BAG,regular
276341946,bag,363100012147604,ref
276341946,building,apartments,regular
276341946,start_date,1914,regular
276341946,date,2014-03-24,source
276341951,source,BAG,regular
276341951,bag,363100012158813,ref
276341951,building,apartments,regular
276341951,start_date,1885,regular
276341951,date,2014-03-24,source
276341957,source,BAG,regular
276341957,bag,363100012123584,ref
276341957,building,apartments,regular
276341957,start_date,1908,regular
276341957,date,2014-03-24,source
276341962,source,BAG,regular
276341962,bag,363100012084058,ref
276341962,building,apartments,regular
276341962,start_date,1911,regular
276341962,date,2014-03-24,source
276341966,source,BAG,regular
276341966,bag,363100012162599,ref
276341966,building,yes,regular
276341966,start_date,1901,regular
276341966,date,2014-03-24,source
276341997,source,BAG,regular
276341997,bag,363100012155424,ref
276341997,building,apartments,regular
276341997,start_date,1885,regular
276341997,date,2014-03-24,source
276342003,source,BAG,regular
